Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi_1_IWT_AP_R2,Adi_2_IWT_AP_R1,Adi_3_IWT_AP_R2,Adi_19_IWT_AP_R2,Adi10_Iwt_AP-4&5,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,Adi26_Iwt_AP-4&5-R2,Adi28_Iwt_AP-4&5-R6,IAP10112H,IAP13R3
Ccr7,ENSMUSG00000037944,25.928120131320423,3.253775733805393,0.8795561237714691,9.959324902861156e-8,9.262403055910554e-7,32.27280450410419,2.990386785739398,2.1378054861725824,4.1079589328790656,1.5010748814941084,17.415738566712797,1.0325644249318486,7.255901365884273,3.9206656633769956,4.749597198917562,2.2836591818545067,2.3243145194930417,7.399699026992498,4.081724110870884,11.015539517971774,94.6830698108899,4.2137390006212305,112.36547338467467,185.39338588680377,42.22666695057603,12.071463928940672,4.004898285915328,0.8197963528877615,0,0,0,140.9927542762223,1.3463974411518742,25.481520683561786,55.29482705599208,62.11581602793053,1.6370174921287528,1.2898671958179793,3.6141333789953993,55.44394327570923
Ighv1-53,ENSMUSG00000093894,24.94757087460592,3.2296191372249887,1.7712097867040242,2.3109171246079723e-6,1.3562902773028357e-5,4.164232839239251,0.498397797623233,1.4252036574483882,1.0269897332197664,2.251612322241163,22.774427356470582,0,0,0,0,1.1418295909272533,0,0,1.360574703623628,0,83.89639097167459,40.73281033933856,96.94276135148404,332.99958484126535,29.80705902393602,125.10426253629423,0,0,0,0,0,33.88197970978985,0,10.780643366122295,4.739556604799321,29.423281276388145,0,0,0,50.21338258932156
Runx3,ENSMUSG00000070691,22.02975104881833,3.182393137017785,0.5538068895525273,2.766246483425649e-11,1.2352650576915018e-9,43.72444481201213,10.964751547711126,23.515860347898407,23.620763864054627,6.004299525976434,5.358688789757784,7.22795097452294,15.318013994644575,9.14821988121299,25.647824874154832,11.418295909272535,1.1621572597465208,33.29864562146624,21.769195257978048,13.018364884875734,39.55115574378945,7.022898334368718,47.36975838765697,50.77653244033479,42.22666695057603,24.142927857881343,2.002449142957664,1.639592705775523,0,2.935637446186534,2.063899062295697,82.5190150996495,24.235153940733735,42.14251497665988,24.487709124796492,75.19282992854748,3.2740349842575056,2.5797343916359585,13.251822389649798,32.42947625560351
Slamf7,ENSMUSG00000038179,44.34230189473103,3.1772319232598694,0.6104083821704468,4.849435381386983e-10,1.1648808402655019e-8,31.23174629429438,15.948729523943456,7.838620115966136,21.05328953100521,5.25376208522938,28.133116146228367,4.1302576997273945,20.961492834776788,3.9206656633769956,28.49758319350537,18.269273454836053,8.135100818225645,29.598796107969992,21.769195257978048,41.05792002153116,128.24162619955973,21.068695003106154,185.0725443982877,209.0103777195176,96.87294182779206,66.94175451503463,9.011021143309488,2.4593890586632847,3.063877061417956,0,4.81576447868996,126.78418213985881,9.42478208806312,83.30497146549045,48.185492148793095,192.88595503410005,6.548069968515011,1.2898671958179793,8.432977884322598,62.76672823665196
Rgs1,ENSMUSG00000026358,29.483814881024475,3.1393786873516483,0.5088836057875622,2.6523740148925713e-12,1.9171168217552341e-10,26.546984350150222,6.977569166725262,9.976425602138718,11.29688706541743,12.008599051952867,17.415738566712797,20.651288498636973,24.18633788628091,14.375774099048984,65.54444134506235,44.53135404616288,11.621572597465208,62.89744172943623,48.98068933045061,19.026840985587608,57.5289538091483,19.66411533623241,122.28007397744008,147.6061989544616,31.049019816600023,21.948116234437585,6.0073474288729924,2.4593890586632847,1.531938530708978,4.403456169279801,2.751865416394263,89.07681762412494,14.810371852670617,16.660994293098092,16.588448116797622,33.78228590992713,2.455526238193129,1.2898671958179793,8.432977884322598,35.56781266743611
Ms4a7,ENSMUSG00000024672,109.56553738797372,3.1210909146074313,0.49776570173558904,1.4979275335847498e-12,1.2475300278841295e-10,120.76275233793825,56.81734892904856,69.83497921497103,40.05259959557089,33.77418483361744,100.47541480795844,27.879239473159913,196.71554814175138,32.672213861474965,92.1421856590007,31.971228545963097,63.918649286058645,131.96129931469954,100.68252806814847,102.1440937121019,196.55725884792335,49.160288340581026,358.0272436276399,503.0419260368051,361.4105906652243,87.79246493775034,30.03673714436496,6.558370823102092,1.531938530708978,4.403456169279801,21.326956977055538,360.67913884615007,43.084718116859975,75.46450356285607,34.75674843519502,237.56575252787465,7.366578714579387,10.318937566543834,40.96017829528119,202.9457546318413
Cd72,ENSMUSG00000028459,201.09653143464527,3.0481496786989397,0.3154093497753286,2.9104167259456928e-24,7.783424464087432e-21,213.93746211591647,179.4232071443639,292.8793516056438,329.15020949693513,253.68165497250433,146.02426952089962,189.99185418746015,122.5441119571566,279.6741506542257,130.1389632503412,155.28882436610647,124.35082679287773,258.98946594473745,293.88413598270364,136.19212494946922,335.58556388669837,282.32051304162246,459.3764941314641,501.86107644516943,481.88078755363233,380.7998166674921,25.0306142869708,13.116741646204185,13.7874467763808,22.017280846399007,49.533577495096736,315.3210047185282,152.1429108501618,105.84631668556435,97.16091039838608,166.73192723286616,32.74034984257506,12.898671958179792,140.95120178082058,343.1247810270307
H2-M2,ENSMUSG00000016283,30.074065899913347,3.000914855080391,0.7546016523434064,1.4746025504508886e-7,1.2939193870507635e-6,5.725820153953969,2.491988988116165,2.8504073148967763,11.29688706541743,3.002149762988217,10.717377579515569,6.195386549591092,2.418633788628091,3.9206656633769956,12.34895271718566,4.567318363709013,2.3243145194930417,3.699849513496249,5.442298814494512,12.016952201423754,26.367437162526304,33.709912004969844,40.760024659146694,64.9467275399631,47.194510121232035,29.62995691649074,2.002449142957664,0.8197963528877615,0,1.467818723093267,6.879663540985657,13.115605048950911,0,150.92900712571213,63.19408806399095,453.3364818880544,5.729561222450634,0,3.6141333789953993,19.87613060827312
Dbf4,ENSMUSG00000002297,2505.310662047107,2.9889975257886507,0.4884784371340916,5.423545909995971e-12,3.2553448006905993e-10,906.7617007443467,998.2907886393357,928.5201828276249,1343.3025710514544,860.8664445368712,2033.622395713079,9519.211433446713,1554.3753148249864,11432.661074407319,2832.6597694344337,1934.2593270307673,1365.534780202162,1980.6527728916585,1497.9927486896145,692.9775769487698,2024.3000621594056,929.8317394704183,9570.894438882879,12475.675935631094,1275.493734065929,1252.1400311746643,545.6673914559634,606.6493011369436,36.766524737015466,325.8557565267053,275.1865416394263,1897.9373472919383,1331.5870692992037,1815.0683194598628,1688.862003510158,2328.7982254682024,301.2112185516905,19.34800793726969,1467.3381518721321,7635.57248998871
Ighv3-6,ENSMUSG00000076672,34.646532794035984,2.952689997147898,1.6229963752329548,4.979881352016395e-6,2.6430157499819762e-5,2.0821164196196253,0,11.401629259587105,0.5134948666098832,0,26.79344394878892,0,2.418633788628091,1.3068885544589985,0,0,0,0,8.163448221741769,6.008476100711877,25.168917291502378,18.259535669358666,126.68656312978027,429.82925135539216,232.24666822816818,29.62995691649074,0,0,0,1.467818723093267,0.6879663540985658,39.346815146852734,0,4.900292439146497,1.5798522015997736,9.807760425462716,0,0,0,234.3291187501673
Rufy4,ENSMUSG00000061815,36.438523517952426,2.9305750973664573,0.579467824177252,2.2063445729449375e-9,3.916261616977264e-8,79.64095305045066,73.76287404823849,69.12237738624682,76.5107351248726,81.05804360068186,76.36131525404842,9.293079824386638,32.24845051504121,7.841331326753991,15.198711036536197,85.637219319544,33.7025605326491,4.933132684661665,5.442298814494512,42.059332704983134,27.565957033550227,23.87785433685364,77.1135601659532,72.03182508977726,60.85607884053604,34.01958016337826,4.004898285915328,2.4593890586632847,0,5.871274892373068,4.127798124591394,139.89978718880974,36.3527309111006,10.780643366122295,8.689187108798755,1.0897511583847461,0.8185087460643764,3.869601587453938,8.432977884322598,60.67450396209689
Igkv1-110,ENSMUSG00000093861,40.50606309052407,2.9242238903037303,1.2118107078809957,3.5982521013185205e-6,1.9950778582500684e-5,0.5205291049049063,0.498397797623233,0,0,0,1.339672197439446,2.0651288498636973,12.093168943140455,0,14.248791596752685,41.10586527338112,0,0,0,4.005650733807918,260.07881201219124,101.12973601490954,182.8692998221176,198.38273139479637,27.32313743860802,333.6113667634513,0,0,0,4.403456169279801,1.3759327081971315,104.378356847901,0,13.720818829610193,18.958226419197285,54.487557919237304,0,0,2.4094222526635996,38.706149079268705
Ighv1-18,ENSMUSG00000076695,31.195533530949948,2.921468418701671,1.7188136728421042,5.993116896470511e-6,3.1209071956111804e-5,0,0,0,0,0,0,0,8.062112628760303,0,1.8998388795670247,18.269273454836053,0,0,1.360574703623628,0,25.168917291502378,28.091593337474873,170.7514546531821,570.3503527600396,28.56509823127202,17.558492987550068,0,0,0,0,0,28.417144272726976,0,54.883275318440774,26.85748742719615,98.07760425462715,0.8185087460643764,0,1.2047111263317998,11.507233510052858
Iglc1,ENSMUSG00000105906,42.7033209092235,2.9156677313928894,1.3252576928291584,4.3039416593837026e-6,2.335247335430711e-5,11.972169412812844,0,7.1260182872419415,7.702422999148248,1.5010748814941084,13.39672197439446,5.162822124659243,0.8062112628760303,2.613777108917997,2.849758319350537,1.1418295909272533,0,0,0,11.015539517971774,159.40314284618174,140.45796668737435,165.24334321275688,360.1591254488863,12.419607926640008,397.2609038433203,5.0061228573941605,0,0,0,0,89.07681762412494,0,17.641052780927392,2.3697783023996606,19.61552085092543,0,0,0,60.67450396209689
Ighv1-9,ENSMUSG00000094694,31.936011858343466,2.910176439991606,1.8147810132942175,6.686781555051999e-6,3.430182123796815e-5,6.766878363763782,0.498397797623233,0,0.5134948666098832,2.251612322241163,32.152132738546705,0,0,3.9206656633769956,0,1.1418295909272533,0,0,0,0,425.4745542134926,37.923651005591076,23.134068049785963,22.436142241078162,2.4839215853280017,414.81939683087035,0,0,0,0,0,61.20615689510426,0,43.12257346448918,11.058965411198416,15.256516217386446,0,0,0,13.599457784607925
Eomes,ENSMUSG00000032446,78.20754286242058,2.9015800631900195,0.6128702785452582,1.0981293962352855e-8,1.4782369372476e-7,24.464867930530595,16.44712732156669,34.917489607485514,14.891351131686612,23.26666066315868,6.69836098719723,55.758478946319826,173.33542151834652,49.66176506944195,191.8837268362695,325.4214334142672,169.67495992299203,4.933132684661665,21.769195257978048,33.04661855391532,170.18982168539705,16.854956002484922,481.40893989316504,246.79756465185977,259.5698056667762,48.285855715762686,16.01959314366131,3.279185411551046,0,5.871274892373068,4.81576447868996,24.59175946678296,21.542359058429987,9.800584878292995,10.26903931039853,29.423281276388145,10.640613698836892,3.869601587453938,14.456533515981597,213.40687600461666
Ighv1-81,ENSMUSG00000094689,10.708476450035741,2.8485247777664844,1.3015195543405391,5.62095770863017e-6,2.9475126598914936e-5,0,0,0,0,0,0,0,6.449690103008242,0,0,0,0,0,17.687471147107164,5.007063417259897,39.55115574378945,22.473274669979897,5.508111440425229,3.542548774907078,12.419607926640008,53.77288477437208,0,0,0,0,0,85.79791636188722,0,25.481520683561786,13.428743713598076,74.10307877016274,0,0,1.2047111263317998,8.36889709822026
D130058E05Rik,ENSMUSG00000092627,22.908548613889334,2.847396595047889,0.7876446032311354,8.141085459026933e-7,5.494890238735818e-6,47.88867765125138,7.974364761971728,12.826832917035494,17.972320331345912,5.25376208522938,8.038033184636676,25.814110623296216,104.00125291100791,37.89976807931096,21.848147115020783,6.850977545563521,3.4864717792395625,7.399699026992498,2.721149407247256,10.014126834519795,26.367437162526304,0,87.02816075871861,75.57437386468433,12.419607926640008,20.850710422715707,1.001224571478832,6.558370823102092,0,0,1.3759327081971315,33.88197970978985,5.385589764607497,4.900292439146497,1.5798522015997736,4.3590046335389845,0,1.2898671958179793,3.6141333789953993,195.62296967089858
Iglc2,ENSMUSG00000076937,19.036925756853837,2.8437393922807535,1.452450881683961,6.423443991544606e-6,3.309201058058371e-5,23.94433882562569,0,0,0.5134948666098832,0,1.339672197439446,0,2.418633788628091,0,5.699516638701074,1.1418295909272533,1.1621572597465208,0,1.360574703623628,1.0014126834519794,164.19722233027744,47.75570867370728,45.16651381148688,134.61685344646898,8.693725548648006,153.6368136410631,0,0,0,0,0,17.487473398601217,0,1.960116975658599,4.739556604799321,3.269253475154238,0,0,1.2047111263317998,44.9828219029339
Gpnmb,ENSMUSG00000029816,906.9098483979027,2.822773376760003,0.3662112220914178,1.3217856951619035e-16,7.398618580663221e-14,838.0518588968991,1203.6306812601076,1715.2326017391354,1094.257560745661,1379.4878160930857,581.4177336887195,252.97828410830294,1252.046091246475,529.2898645558944,1324.1876990582161,430.46975577957454,656.6188517567842,1743.8624040278987,1254.449876740985,655.9253076610465,1143.3879569568223,435.4196967308605,4610.289275635917,1509.1257781104152,839.5654958408646,569.5536162836553,82.10041486126423,127.06843469760304,93.44825037324765,89.53694210868929,209.14177164596398,1248.168413825162,574.9117073718503,709.5623451884129,251.196500054364,1751.230111524287,158.79069673648902,128.98671958179793,628.8592079451995,1669.594971094942
Six2,ENSMUSG00000024134,70.75138145662675,2.8194570790877025,0.6914603322356447,2.0717343661746875e-7,1.7159179098230748e-6,290.4552405369377,26.91348107165458,12.826832917035494,8.729412732368013,21.01504834091752,5.358688789757784,84.67028284441159,88.68323891636334,100.63041869334289,30.397422073072395,98.19734481974379,13.94588711695825,0,103.40367747539574,47.066396122243034,103.07270890805736,36.51907133871733,450.5635158267837,252.70181261003825,4.967843170656003,63.649537079869,10.012245714788321,0,0,2.935637446186534,17.88712520656271,188.53682257866936,70.01266693989746,54.883275318440774,14.218669814397963,67.56457181985427,4.911052476386258,10.318937566543834,14.456533515981597,176.792951199903
Adamdec1,ENSMUSG00000022057,11.767768269680772,2.790441637184756,1.1905197059299348,6.654172653008128e-6,3.4141820845289415e-5,7.287407468668688,2.491988988116165,0,6.675433265928481,0,2.679344394878892,1.0325644249318486,3.224845051504121,1.3068885544589985,2.849758319350537,3.4254887727817604,1.1621572597465208,17.265964396315827,1.360574703623628,0,1.1985198710239229,0,0,1.1808495916356927,110.53451054709608,4.389623246887517,0,0,0,0,0.6879663540985658,34.974946797202435,0,18.621111268756692,2.3697783023996606,178.71918997509837,0,0,8.432977884322598,0
Serpina3f,ENSMUSG00000066363,17.139406750364447,2.786461120872957,0.7781421079545734,1.1427468822706866e-6,7.3643671761738795e-6,9.890052993193219,0.996795595246466,4.275610972345165,6.161938399318598,2.251612322241163,1.339672197439446,5.162822124659243,2.418633788628091,1.3068885544589985,7.599355518268099,3.4254887727817604,4.648629038986083,3.699849513496249,6.80287351811814,0,47.94079484095691,8.427478001242461,56.182736692337336,93.28711773921972,29.80705902393602,13.16886974066255,2.002449142957664,0.8197963528877615,0,0,2.751865416394263,45.3581341276219,0,27.441637659220387,64.77394026559072,92.62884846270342,1.6370174921287528,3.869601587453938,4.818844505327199,44.9828219029339
Trib3,ENSMUSG00000032715,132.3869417156185,2.7852883162389737,0.32691828472475576,1.8818730985836328e-19,2.516377978322748e-16,194.67788523443494,170.95044458476892,260.09966748433084,212.07337990988174,279.19992795790415,85.73902063612455,127.0054242666174,49.178887035437846,142.45085243603086,229.88050442761,85.637219319544,128.9994558318638,114.69533491838372,368.7157446820032,221.31220304288746,94.6830698108899,94.10683768054082,385.56780082976604,285.7656011758376,117.98627530308008,130.59129159490362,15.01836857218248,13.936537999091946,16.851323837798756,14.678187230932672,23.390856039351235,44.26516704020933,188.4956417612624,136.22812980827263,51.34519655199264,67.56457181985427,14.733157429158775,20.637875133087668,104.80986799086658,142.27125066974443
Cd200r4,ENSMUSG00000062082,21.716015912185814,2.776014597089577,0.5048137495806405,3.473618385679212e-10,8.980292258315033e-9,5.2052910490490625,11.463149345334358,13.539434745759689,4.1079589328790656,9.756986729711706,28.133116146228367,12.390773099182184,23.380126623404877,9.14821988121299,31.34734151285591,23.978421409472322,18.594516155944333,22.199097080977495,34.0143675905907,34.048031237367304,20.37483780740669,9.832057668116205,122.28007397744008,106.27646324721235,29.80705902393602,21.948116234437585,6.0073474288729924,3.279185411551046,0,0,3.4398317704928285,12.569121505244624,5.385589764607497,23.52140370790319,17.37837421759751,41.41054401862035,3.2740349842575056,2.5797343916359585,9.637689010654398,39.75226121654624
Ms4a4d,ENSMUSG00000024678,8.794213748744207,2.7509615519372512,0.7901198463371291,1.7167269091036907e-6,1.0481963464032656e-5,4.684761944144157,2.491988988116165,2.1378054861725824,0.5134948666098832,0.7505374407470542,4.019016592318338,3.097693274795546,1.6124225257520606,2.613777108917997,7.599355518268099,7.992807136490774,1.1621572597465208,4.933132684661665,4.081724110870884,1.0014126834519794,19.176317936382766,7.022898334368718,20.93082347361587,54.319081215241866,49.67843170656003,10.974058117218792,0,0,0,0,2.063899062295697,37.160880972027584,2.6927948823037484,8.820526390463696,8.689187108798755,17.436018534155938,1.6370174921287528,1.2898671958179793,3.6141333789953993,13.599457784607925
Tfap2a,ENSMUSG00000021359,74.61124380222974,2.7500774019971566,0.7867003981528579,1.6608248131814594e-6,1.0161258878613255e-5,78.59989484064084,32.89425464313338,67.69717372879845,62.132878859795866,41.27955924108798,16.076066369273352,264.33649278255325,124.9627457457847,368.5425723574376,576.601099948592,35.396717318744855,20.918830675437373,1.2332831711654162,111.5671256971375,23.032491719395527,5.992599355119614,2.809159333747487,89.2314053348887,186.57423547843945,166.42274621697612,8.779246493775034,4.004898285915328,1.639592705775523,3.063877061417956,0,7.567629895084223,2.73241771853144,4.039192323455622,5.880350926975797,2.3697783023996606,6.538506950308476,3.2740349842575056,9.029070370725854,0,276.1736042412686
C530044C16Rik,ENSMUSG00000107667,180.14794482743642,2.7334253529537897,0.3785818236752837,6.502057451512323e-15,1.7010654434831534e-12,101.50317545645673,314.98740809788325,315.682610124818,277.8007228359468,375.2687203735271,656.4393767453286,267.4341860573488,206.39008329626375,314.96014162461864,117.79001053315554,109.61564072901633,178.9722180009642,245.42335106191786,151.02379210222273,34.048031237367304,245.69657355990418,174.1678786923442,278.71043888551657,344.8080807576223,104.32470658377608,189.8512054278851,46.056330288026274,31.15226140973494,9.191631184253866,16.146005954025938,28.206620518041195,424.0712299160795,199.2668212904774,83.30497146549045,40.28623114079423,64.29531834470002,26.192279874060045,11.608804762361812,130.10880164383437,190.39240898451092
Klra2,ENSMUSG00000030187,17.081297507153792,2.727525027619929,0.7989667752643405,2.242118035596119e-6,1.320419354019158e-5,35.91650823843853,4.98397797623233,3.5630091436209708,2.567474333049416,3.002149762988217,8.038033184636676,2.0651288498636973,16.124225257520607,0,7.599355518268099,3.4254887727817604,1.1621572597465208,13.56611488281958,4.081724110870884,4.005650733807918,45.54375509890907,7.022898334368718,25.337312625956052,53.138231623606174,150.27725591234412,18.65589879927195,1.001224571478832,0,1.531938530708978,0,3.4398317704928285,101.64593912936957,2.6927948823037484,10.780643366122295,7.109334907198981,31.60278359315764,2.455526238193129,1.2898671958179793,1.2047111263317998,23.014467020105716
Foxd2os,ENSMUSG00000085399,59.31097125864439,2.7253343679107935,0.42858679133531224,2.4112707729994254e-12,1.7857500380099438e-10,57.25820153953969,63.29652029815059,53.44513715431456,66.24083779267492,38.27740947809976,42.869510318062275,57.82360779618352,63.69068976720639,67.95820483186793,67.44428022462938,75.36075300119873,74.37806462377733,71.53042392759414,32.653792886967075,21.029666352491567,79.1023114875789,32.3053323380961,165.24334321275688,231.44651996059577,44.71058853590403,53.77288477437208,21.02571600105547,2.4593890586632847,0,2.935637446186534,18.575091560661274,126.78418213985881,32.31353858764498,65.66391868456307,51.34519655199264,19.61552085092543,14.733157429158775,2.5797343916359585,68.66853420091259,189.3462968472334
Ighv1-64,ENSMUSG00000094088,12.302058917940746,2.7151307433651857,1.3023748310158283,9.855748099555085e-6,4.8146539680980585e-5,0.5205291049049063,0,2.1378054861725824,0,0,1.339672197439446,0,0,0,0,2.2836591818545067,0,0,4.081724110870884,2.002825366903959,45.54375509890907,63.206085009318464,33.04866864255138,54.319081215241866,24.839215853280017,122.90945091285047,0,0,0,0,0,43.17219995279675,0,4.900292439146497,3.949630503999434,8.718009267077969,0,0,0,13.599457784607925
BE692007,ENSMUSG00000099757,11.742175842067953,2.6855479067905064,0.5955911861458318,5.743084216609189e-8,5.834963867014207e-7,5.725820153953969,3.987182380985864,5.700814629793553,7.702422999148248,2.251612322241163,14.736394171833906,8.260515399454789,8.868323891636333,6.534442772294993,9.499194397835124,7.992807136490774,4.648629038986083,13.56611488281958,23.129769961601678,8.011301467615835,17.977798065358844,8.427478001242461,41.86164694723174,74.39352427304864,22.355294267952015,7.681840682053155,1.001224571478832,2.4593890586632847,0,0,3.4398317704928285,24.045275923076673,14.810371852670617,5.880350926975797,3.949630503999434,18.525769692540685,0,2.5797343916359585,4.818844505327199,26.152803431938313
Gimap4,ENSMUSG00000054435,46.82727483065473,2.6682138718217145,0.5950213100607135,6.72847872002282e-8,6.653564269195944e-7,48.40920675615629,8.47276255959496,12.826832917035494,10.783392198807547,11.258061611205813,16.076066369273352,15.488466373977731,8.062112628760303,35.28599097039296,22.798066554804297,28.545739773181335,17.43235889619781,14.799398053984996,17.687471147107164,24.033904402847508,81.49935122962675,18.259535669358666,178.4628106697774,490.0525805288125,161.4549030463201,24.142927857881343,2.002449142957664,4.098981764438808,3.063877061417956,7.339093615466336,11.695428019675617,89.62330116783123,16.15676929382249,41.16245648883058,49.76534435039287,53.39780676085256,4.092543730321882,9.029070370725854,9.637689010654398,92.05786808042286
Slc43a3,ENSMUSG00000027074,214.91915310062495,2.6467196887108893,0.37361663712087945,2.1665597527355965e-14,4.525640224612258e-12,148.8713240028032,224.77740672807806,302.8557772077825,401.55298568892863,367.7633459660566,200.9508296159169,788.8792206479324,118.51305564277645,491.39009647658344,224.1809877889089,167.84894986630624,189.4316333386829,308.32079279135405,442.1867786776791,86.12149077687023,141.42534478082288,157.31292268985928,145.41414202722603,106.27646324721235,201.19764841156814,266.6696122484167,36.04408457323795,48.367984820377934,7.659692653544889,26.420737015678807,50.2215438491953,82.5190150996495,199.2668212904774,424.3653252300867,380.74438058554546,310.57908013965266,53.203068494184464,14.188539153997771,355.38978226788095,51.259494726599094
Bcl2a1d,ENSMUSG00000099974,10.361823258334073,2.643898643730914,0.5544012801789284,2.0244308786521428e-8,2.446085683648515e-7,8.848994783383407,2.990386785739398,12.826832917035494,14.891351131686612,12.759136492699922,14.736394171833906,7.22795097452294,7.255901365884273,7.841331326753991,4.749597198917562,10.27646631834528,2.3243145194930417,14.799398053984996,16.326896443483538,10.014126834519795,14.382238452287075,18.259535669358666,27.540557202126145,30.702089382528012,28.56509823127202,14.26627555238443,5.0061228573941605,0.8197963528877615,0,0,0.6879663540985658,14.208572136363488,10.771179529214994,7.840467902634396,5.529482705599208,14.1667650590017,0.8185087460643764,1.2898671958179793,8.432977884322598,11.507233510052858
Lgals3,ENSMUSG00000050335,365.6770370407232,2.62489706418128,0.2936340405820321,6.949411240056093e-21,1.1151025275794007e-17,437.7649772250262,362.8335966697136,738.2554945582651,602.329478533393,540.386957337879,369.7495264932871,292.2157322557132,352.31432187682526,381.61145790202755,392.3167286305906,268.3299538679046,180.13437526071073,575.9432409342494,601.3740190016437,360.50856604271263,534.5398624766696,175.57245835921796,815.2004931829339,556.1801576604113,453.3156893223603,354.462077186167,100.1224571478832,61.48472646658212,12.255508245671823,32.292011908051876,88.05969332461642,641.0251967674758,312.3642063472348,357.72134805769434,239.34760854236572,753.0180504438596,118.68376817933458,19.34800793726969,413.2159163318073,304.418631947762
Serpina3g,ENSMUSG00000041481,44.477428220903846,2.612719803818397,0.6660764251598104,7.200985205168084e-7,4.950600197177681e-6,31.752275399199284,6.479171369102029,2.1378054861725824,17.972320331345912,3.752687203735271,12.057049776955013,4.1302576997273945,4.837267577256182,10.455108435671988,32.29726095263942,20.55293263669056,3.4864717792395625,12.332831711654164,5.442298814494512,13.018364884875734,134.23422555467937,36.51907133871733,150.92225346765127,337.7229832078081,70.79176518184805,52.6754789626502,3.0036737144364962,5.738574470214331,4.595815592126933,2.935637446186534,10.319495311478486,175.96770107342473,2.6927948823037484,46.062748927977076,57.66460535839174,159.10366912417294,9.822104952772516,3.869601587453938,3.6141333789953993,107.74955013958586
Lockd,ENSMUSG00000098318,623.6969905120047,2.603528396271212,0.32729550406806507,3.254049797806152e-17,2.1756034606498965e-14,574.6641318150165,704.2360880416282,676.2591354592603,875.5087475698508,694.9976701317722,829.2570902150171,827.0841043704108,853.777727385716,1014.1455182601829,426.51382846279705,274.03910182254083,988.9958280442892,1235.7497375077471,561.9173525965584,613.8659749560634,1265.6369838012624,539.3585920795175,794.269669709318,986.0094090158034,633.4000042586405,725.3852415481622,206.2522617246394,212.32725539793026,18.383262368507733,107.1507667858085,124.5219100918404,978.7520267779618,755.3289644862015,483.16883449984465,500.02322180632837,459.87498883836287,86.76192708282389,2.5797343916359585,928.8322784018176,870.3652982149072
Lilrb4a,ENSMUSG00000112148,21.67952150526724,2.6022105241524116,0.6197388807188211,2.651442418296065e-7,2.109671655073322e-6,9.890052993193219,10.466353750087892,13.539434745759689,27.21522793032381,8.255911848217597,12.057049776955013,5.162822124659243,32.24845051504121,3.9206656633769956,50.34573030852616,23.978421409472322,32.54040327290258,86.32982198157914,13.60574703623628,7.009888784163856,14.382238452287075,23.87785433685364,49.573002963827065,158.23384527918282,9.935686341312007,23.045522046159466,5.0061228573941605,0,0,1.467818723093267,6.879663540985657,18.580440486013792,14.810371852670617,4.900292439146497,4.739556604799321,3.269253475154238,2.455526238193129,0,27.708355905631393,53.351719001154166
